,Ac_Name,Date_Birth,BPlace,Img,Active_Year,info,WikiLink
377, Kim Hye Ok,1993,"Wonmi-gu, Bucheon, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/4/4c/190425_%EA%B9%80%ED%98%9C%EC%98%A5.jpg/220px-190425_%EA%B9%80%ED%98%9C%EC%98%A5.jpg,김혜옥,"[' (1958-05-09) May 9, 1958 (age\xa064)Seoul, South Korea', ""Seoul Institute of the Arts – theater and film  Chung-Ang University – theater and film  Chung-Ang University Graduate School of Mass Communication – master's degree in journalism"", 'Actress', '1980-present', '김혜옥', '金惠玉[1]', 'Gim Hye-ok', 'Kim Hye-ok']",https://en.wikipedia.org/wiki/Kim_Hye-ok
378, Moon Sung Geun,1947,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Moon_Seung_Guen.jpg/220px-Moon_Seung_Guen.jpg,문성근,"[' (1953-05-28) May 28, 1953 (age\xa069)Tokyo, Japan', 'Sogang University', 'Actor, politician', '1985–present', '문성근', '文盛瑾', 'Mun Seong-geun', 'Mun Sŏnggŭn', 'thesase.com']",https://en.wikipedia.org/wiki/Moon_Sung-geun
379, Jung Min Ah,,"
South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/9/93/190718_%EC%A0%95%EB%AF%BC%EC%95%84_%281%29.jpg/220px-190718_%EC%A0%95%EB%AF%BC%EC%95%84_%281%29.jpg,Vibe Actors,"[' (1994-03-03) March 3, 1994 (age\xa028)South Korea', 'Chung-Ang University - Theater and Film Studies', 'Actress', '2002–present', 'Vibe Actors', '정민아', 'Jeong Min-a', 'Chŏng Min-a']",https://en.wikipedia.org/wiki/Jung_Min-ah
380, Kim Ga Eun,1951,"Incheon, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Kim_Ga-eun_in_Feb_2019.png/220px-Kim_Ga-eun_in_Feb_2019.png,Popeye Entertainment,"[' (1989-01-08) January 8, 1989 (age\xa033)Seoul, South Korea', 'Kookmin University - Theater and Film Studies', 'Actress', '2009-present', 'Popeye Entertainment', '김가은', '金佳恩', 'Gim Ga-eun', 'Kim Ka-ǔn']",https://en.wikipedia.org/wiki/Kim_Ga-eun
381, Kim Sung Oh,1976,"Incheon, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,Choi Yu-jin ​(m. 2014)​,"[' (1978-09-15) September 15, 1978 (age\xa044)South Korea', 'Actor', '2000–present', 'Ghost Studio[1]', 'Choi Yu-jin \u200b(m.\xa02014)\u200b', '김성오', 'Gim Seong-o', 'Kim Sŏng-o']",https://en.wikipedia.org/wiki/Kim_Sung-oh
382, Lee Moon Shik,,South Korea,,,,
383, Shin Hyun Bin,,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Shin_Hyun-been_2022.png/250px-Shin_Hyun-been_2022.png,Yooborn Company,"['Kwak Hyun-been (1986-04-10) April 10, 1986 (age\xa036)South Korea', 'Korea National University of Arts – Art Theory[1]', 'Actress', '2010–present', 'Yooborn Company', '신현빈', '申鉉彬', 'Sin Hyeon-bin', ""Sin Hyŏn-p'in"", '곽현빈', '郭鉉彬', 'Gwak Hyeon-bin', ""Kwak Hyŏn-p'in""]",https://en.wikipedia.org/wiki/Shin_Hyun-bin
384, Kim Young Min,1987,South Korea,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,,[],https://en.wikipedia.org/wiki/Kim_Young-min
385, Kim Kyung Nam,1992,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/0/01/Korea_people_stub_icon.svg/35px-Korea_people_stub_icon.svg.png,김경남,"[' (1989-12-21) December 21, 1989 (age\xa032)Nowon District, Seoul, South Korea', 'Actor', '2012–present', 'JR ENT[1]', '김경남', 'Gim Gyeong-nam', 'Kim Kyŏngnam']",https://en.wikipedia.org/wiki/Kim_Kyung-nam
386, Kim Chang Wan,1975,"Seoul, South Korea[1]",//upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Kim_Chang-wan_%28cropped%29.jpg/220px-Kim_Chang-wan_%28cropped%29.jpg,Kang Gwi Bin,"[' (1954-02-22) February 22, 1954 (age\xa068)Seoul, South Korea', 'Seoul National University', 'Singer, actor, writer', '1977–present', 'Kang Gwi Bin', '김창완', '金昌完', 'Gim Chang-wan', ""Kim Ch'ang-wan"", 'changwan.com']",https://en.wikipedia.org/wiki/Kim_Chang-wan
387, Seol In Ah,1994,"Boeun, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/0/06/Seol_In-ah_at_55th_Baeksang_Arts_Awards_on_010519_%281%29.jpg/250px-Seol_In-ah_at_55th_Baeksang_Arts_Awards_on_010519_%281%29.jpg,Gold Medalist,"['Bang Ye-rin (1996-01-03) January 3, 1996 (age\xa026)[1]South Korea', 'Seoul Institute of the Arts', 'Actress', '2015–present', 'Gold Medalist', '설인아', '薛仁雅', 'Seol In-a', 'Sŏl Ina', '방예린', '方藝隣', 'Bang Ye-rin', 'Pang Yerin']",https://en.wikipedia.org/wiki/Seol_In-ah
388, Go Bo Gyeol,1994,"
South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/160817_%EC%98%81%ED%99%94_%27%EA%B7%B8%EB%9E%9C%EB%93%9C_%ED%8C%8C%EB%8D%94%27_%EC%96%B8%EB%A1%A0%EC%8B%9C%EC%82%AC%ED%9A%8C_%EA%B3%A0%EB%B3%B4%EA%B2%B0.jpg/220px-160817_%EC%98%81%ED%99%94_%27%EA%B7%B8%EB%9E%9C%EB%93%9C_%ED%8C%8C%EB%8D%94%27_%EC%96%B8%EB%A1%A0%EC%8B%9C%EC%82%AC%ED%9A%8C_%EA%B3%A0%EB%B3%B4%EA%B2%B0.jpg,History D&C,"[' (1988-05-02) May 2, 1988 (age\xa034)', 'Seoul Institute of the Arts – Department of Acting', 'Actress', '2011–present', 'History D&C', '고보결', '高寶潔', 'Go Bo-gyeol', 'Ko Pokyŏl', '[1]']",https://en.wikipedia.org/wiki/Go_Bo-gyeol
389, Jang Hyun Sung,1983,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/a/af/200129_%EC%9E%A5%ED%98%84%EC%84%B1.jpg/220px-200129_%EC%9E%A5%ED%98%84%EC%84%B1.jpg,YG Entertainment,"[' (1970-07-17) July 17, 1970 (age\xa052)Geoje, South Gyeongsang, South Korea', 'Seoul Institute of the Arts – Theater', 'Actor', '1997–present', 'YG Entertainment', 'Yang Hee-jung', '2', '장현성', '張鉉誠', 'Jang Hyeon-seong', 'Chang Hyŏn-sŏng']",https://en.wikipedia.org/wiki/Jang_Hyun-sung
390, Yoon  Ji Hye,1979,"Gwangju, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,C-JeS Entertainment,"[' (1979-11-10) November 10, 1979 (age\xa043)South Korea', 'Seoul Institute of the Arts - Theater', 'Actress', '1998–present', 'C-JeS Entertainment', '윤지혜', '尹智慧', 'Yun Ji-hye', 'Yun Chi-hye']",https://en.wikipedia.org/wiki/Yoon_Ji-hye
391, Baek Hyun Jin,1990,South Korea,,,,
392, Kwak Dong Yeon,1964,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/5/53/Kwak_Dong-yeon%EA%B3%BD%EB%8F%99%EC%97%B0_in_2021.png/220px-Kwak_Dong-yeon%EA%B3%BD%EB%8F%99%EC%97%B0_in_2021.png,곽동연,"[' (1997-03-19) 19 March 1997 (age\xa025)Daejeon, South Korea', 'Actor, musician', '2012–present', 'H& Entertainment', '곽동연', '郭東延', 'Gwak Dong-yeon', 'Kwak Dongyŏn']",https://en.wikipedia.org/wiki/Kwak_Dong-yeon
393, Lee Shin Young,1965,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/3/33/Lee_Shin-young_%EC%9D%B4%EC%8B%A0%EC%98%81.png/220px-Lee_Shin-young_%EC%9D%B4%EC%8B%A0%EC%98%81.png,Forest Entertainment,"['Lee Shin-young (1998-01-24) January 24, 1998 (age\xa024)Chilgok County, North Gyeongsang Province, South Korea', 'Korean', 'Actor', '2018–present', 'Forest Entertainment', '180\xa0cm (5\xa0ft 11\xa0in)', '이신영', '李新英', 'I Sin-yeong', 'I Sinyŏng']",https://en.wikipedia.org/wiki/Lee_Shin-young
394, Jung Joon Ho,1989,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/Jung_Joon_Ho.jpg/220px-Jung_Joon_Ho.jpg,Hunus Entertainment[1],"[' (1970-10-01) October 1, 1970 (age\xa052)Yesan County, South Chungcheong\xa0Province, South Korea', 'Kyung Hee University – B.A. in Theater and Film  Kyung Hee University – Masters in Media Studies', 'Actor', '1995-present', 'Hunus Entertainment[1]', 'Lee Ha Jung (m. 2011)', '2', '정준호', '鄭俊鎬', 'Jeong Jun-ho', 'Chŏng Chunho']",https://en.wikipedia.org/wiki/Jung_Joon-ho
395, Kim Gab Soo,1961,"Gunpo, Gyeonggi Province, South Korea",,,,
396, Do Ji Won,1985,,//upload.wikimedia.org/wikipedia/commons/thumb/c/ce/190521_%EB%8F%84%EC%A7%80%EC%9B%90.jpg/220px-190521_%EB%8F%84%EC%A7%80%EC%9B%90.jpg,Namoo Actors,"[' (1966-02-14) February 14, 1966 (age\xa056)Seoul, South Korea', 'Hanyang University - Dance', 'Actress', '1989-present', 'Namoo Actors', '도지원', 'Do Ji-won', 'To Chiwŏn']",https://en.wikipedia.org/wiki/Do_Ji-won
397, Choi Jae Woong,1987,"Busan, South Korea",,,,
398, Lee El,1994,,//upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Lee_El_%EC%9D%B4%EC%97%98_in_May_2022.png/220px-Lee_El_%EC%9D%B4%EC%97%98_in_May_2022.png,이엘,"['Kim Ji-hyun (1982-06-26) June 26, 1982 (age\xa040)Seoul, South Korea', 'Sungkyunkwan University', 'Actress', 'Artist Company', '이엘', 'I El', 'Yi El', '김지현', 'Gim Ji-hyeon', 'Kim Chi-hyŏn']",https://en.wikipedia.org/wiki/Lee_El
399, Lee Bong Ryun,1994,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,2005–present,"['Lee Jeong-eun (1981-02-07) February 7, 1981 (age\xa041)Pohang, South Korea', 'Lee Bong-ryeon', 'Daegu Arts UniversityChung-Ang University (MA)', 'Actress', '2005–present', 'AM Entertainment', 'Lee Gyu-hee (m. 2019)[1]', '이봉련', '李鳳輦', 'I Bong-ryeon', 'I Pong-ryŏn']",https://en.wikipedia.org/wiki/Lee_Bong-ryun
400, Lee Hong Nae,1986,,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/Lee_Hong-nae_at_Cultwo_Show_on_March_23%2C_2022.png/220px-Lee_Hong-nae_at_Cultwo_Show_on_March_23%2C_2022.png,李洪耐,"[' (1990-01-28) January 28, 1990 (age\xa032)Yangsan, Gyeongsangnam-do, South Korea', 'Catholic University of Pusan', '2014–present', '이홍내', '李洪耐', 'I Hong-nae', 'I Hongnae']",https://en.wikipedia.org/wiki/Lee_Hong-nae
401, Jo Hyun Chul,1945,"Seoul, South Korea",,,,
402, Shin Eun Kyung,1960,South Korea,//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,Run Entertainment,"[' (1973-02-15) 15 February 1973 (age\xa049)Busan, South Korea', 'Dankook University - Theater and Film', 'Actress', '1988–present', 'Run Entertainment', 'Kim Jung-soo (2003-2007; divorced)', '신은경', '申恩慶', 'Sin Eun-gyeong', 'Sin Ŭn’gyŏng']",https://en.wikipedia.org/wiki/Shin_Eun-kyung
403, Lee Joo Young,1997,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/23px-Flag_of_South_Korea.svg.png,"
Seoul E-Land(on loan from Gangwon FC)","['\n (1991-03-16) 16 March 1991 (age\xa031)', '\nSouth Korea', '\n1.85\xa0m (6\xa0ft 1\xa0in)', '\nCentre-back', '\nSeoul E-Land(on loan from Gangwon FC)', '\n24', '\nSungkyunkwan University', '\nTeam', '\nApps', '\n(Gls)', '\nMontedio Yamagata', '\n54', '\n(0)', '\nCheonan City', '\n5', '\n(1)', '\nTochigi SC', '\n13', '\n(0)', '\nJEF United Chiba', '\n30', '\n(0)', '\n→ Kamatamare Sanuki (loan)', '\n6', '\n(0)', '\nGangwon FC', '\n11', '\n(1)', '\n→ Seoul E-Land (loan)', '\n0', '\n(0)', '\nSouth Korea U20', '\n3', '\n(0)', '\nSouth Korea U23', '\n2', '\n(0)', '이태호', 'I Taeho', ""I T'aeho""]",https://en.wikipedia.org/wiki/Lee_Joo-young
404, Kim Jae Kyung,,"Busan, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/a/af/%EA%B9%80%EC%9E%AC%EA%B2%BD_Kim_Jae-kyung.png/250px-%EA%B9%80%EC%9E%AC%EA%B2%BD_Kim_Jae-kyung.png,K-pop,"[' (1988-12-24) December 24, 1988 (age\xa033)Seoul, South Korea', 'Singeractress', 'Namoo Actors', 'Kim Jae-hyun (brother)', 'K-pop', 'Vocals', '2009–present', 'DSP', 'RainbowRainbow BlaxxRainbow Pixie', '김재경', '金栽經', 'Gim Jae-gyeong', 'Kim Chae-gyŏng', 'Official website']",https://en.wikipedia.org/wiki/Kim_Jae-kyung
405, Jang Hyuk Jin,1982,"Iri, North Jeolla, South Korea",//en.wikipedia.org/wiki/Special:CentralAutoLogin/start?type=1x1,Studio Santa Claus Entertainment,"[' (1971-08-16) 16 August 1971 (age\xa051)', 'Seoul Institute of the Arts – Department of Theater', 'Film actorTheater actor', '1993–present', 'Studio Santa Claus Entertainment', '장혁진', 'Janghyeogjin']",https://en.wikipedia.org/wiki/Jang_Hyuk-jin
406, Chun Ho Jin,,,//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Chun_Ho-jin.2019.jpg/220px-Chun_Ho-jin.2019.jpg,"J,Wide-Company","[' (1960-09-09) September 9, 1960 (age\xa062)Busan, South Korea', 'Inha University - Chemistry', 'Actor', '1983-present', 'J,Wide-Company', '(m. 1986)', 'Chun Gyu-deok (father)', '천호진', 'Cheon Ho-jin', ""Ch'ŏn Ho-chin""]",https://en.wikipedia.org/wiki/Chun_Ho-jin
407, Ahn Nae Sang,1968,,//upload.wikimedia.org/wikipedia/commons/thumb/0/07/Ahnnaesang.png/220px-Ahnnaesang.png,안내상,"[' (1964-12-25) December 25, 1964 (age\xa057)Daegu, South Korea', 'Yonsei University - Theology', 'Actor', '1994–present', '안내상', '安內相', 'An Nae-sang', 'An Nae-sang']",https://en.wikipedia.org/wiki/Ahn_Nae-sang
408, Kim Kang Hoon,,,//upload.wikimedia.org/wikipedia/commons/thumb/8/88/220912_Kim_Kang-hoon.jpg/220px-220912_Kim_Kang-hoon.jpg,김강훈,"[' (2009-06-07) June 7, 2009 (age\xa013)[1]Cheongju, South Korea', 'Child actor', '2013–present', 'Awesome Entertainment[2]', '김강훈', 'Gim Gang-hun', 'Kim Kanghun', 'Official website']",https://en.wikipedia.org/wiki/Kim_Kang-hoon
409, Uhm Hyo Sub,2002,,,,,
410, Ahn Jae Wook,1960,,//upload.wikimedia.org/wikipedia/commons/thumb/7/70/180430_%EC%95%88%EC%9E%AC%EC%9A%B1.jpg/220px-180430_%EC%95%88%EC%9E%AC%EC%9A%B1.jpg,EA&C  Universal D,"[' (1971-09-12) September 12, 1971 (age\xa051)Donam-dong, Seongbuk District, Seoul, South Korea', 'Seoul Institute of the Arts – Theater (1994)  Yonsei University Graduate School of Public Administration – Social Welfare', 'Actor, singer', '1994–present', 'EA&C  Universal D', 'Choi Hyun-joo \u200b(m.\xa02015)\u200b', '안재욱', 'An Jae-uk', 'An Chae-uk', 'http://www.ahnjaewook.co.kr']",https://en.wikipedia.org/wiki/Ahn_Jae-wook
411, Jung Dong Gyu,1972,,,,,
412, Shin Jae Ha,1989,,//upload.wikimedia.org/wikipedia/commons/thumb/c/c6/191025_%EC%8B%A0%EC%9E%AC%ED%95%98.jpg/220px-191025_%EC%8B%A0%EC%9E%AC%ED%95%98.jpg,J-Wide Company,"[' (1993-04-02) April 2, 1993 (age\xa029)South Korea', 'Dankook University', 'Actor', '2013–present', 'J-Wide Company', '신재하', '辛載夏', 'Sin Jae-ha', 'Sin Chae-ha', 'Official website']",https://en.wikipedia.org/wiki/Shin_Jae-ha
413, Youn Yuh Jung,1968,,//upload.wikimedia.org/wikipedia/commons/thumb/7/78/Youn_Yuh-jung_in_December_2016.jpg/220px-Youn_Yuh-jung_in_December_2016.jpg,Actress,"[' (1947-06-19) June 19, 1947 (age\xa075)Kaesong, Gyeonggi, Korea (now Kaesong, North Hwanghae, North Korea)', 'Yoon Yeo-jeong', ""Ewha Girls' High School"", 'Hanyang University', 'Actress', '1966–present', 'Hook Entertainment', 'Jo Young-nam\n\u200b \u200b(m.\xa01974; div.\xa01987)\u200b', '2', '윤여정', '尹汝貞', 'Yun Yeo-jeong', 'Yun Yǒ-chǒng']",https://en.wikipedia.org/wiki/Youn_Yuh-jung
414, So Ju Yeon,,,,,,
415, Kim Young Ae,,,//upload.wikimedia.org/wikipedia/commons/e/e6/Kim_Young-Ae_from_acrofan.jpg,1971-2017,"['(1951-04-21)April 21, 1951Yeongseon-dong, Yeongdo District, Pusan, South Korea', 'April 9, 2017(2017-04-09) (aged\xa065)Seoul, South Korea', ""Busan Girls' Commercial High School"", 'Actress', '1971-2017', 'Star Village Entertainment', '김영애', '金姈愛', 'Gim Yeong-ae', 'Kim Ryŏngae']",https://en.wikipedia.org/wiki/Kim_Young-ae
416, Park Hae Joon,,,//upload.wikimedia.org/wikipedia/commons/thumb/c/c8/2015.06.16_%EC%98%81%ED%99%94_%EA%B7%B9%EB%B9%84%EC%88%98%EC%82%AC_VIP%EC%8B%9C%EC%82%AC%ED%9A%8C_%EB%B0%95%ED%95%B4%EC%A4%80.jpg/220px-2015.06.16_%EC%98%81%ED%99%94_%EA%B7%B9%EB%B9%84%EC%88%98%EC%82%AC_VIP%EC%8B%9C%EC%82%AC%ED%9A%8C_%EB%B0%95%ED%95%B4%EC%A4%80.jpg,Oh Yoo-jin ​(m. 2010)​,"['Park Sang-woo (1976-06-14) June 14, 1976 (age\xa046)Busan, South Korea', 'Korea National University of Arts - Theater Studies', 'Actor', 'Pleo Entertainment', 'Oh Yoo-jin \u200b(m.\xa02010)\u200b', '2', '박해준', 'Bak Hae-jun', 'Park Hae-chun', '박상우', 'Bak Sang-u', ""Pak Sang'u""]",https://en.wikipedia.org/wiki/Park_Hae-joon
417, Karata Erika,,,,,,
418, Jang Yool,,,,,,
419, Jeon Sung Woo,,,//upload.wikimedia.org/wikipedia/commons/thumb/9/94/191216_%EC%A0%84%EC%84%B1%EC%9A%B0.jpg/220px-191216_%EC%A0%84%EC%84%B1%EC%9A%B0.jpg,High Entertainment,"[' (1987-12-30) December 30, 1987 (age\xa034)Seoul, South Korea', 'Sungkyunkwan University – Performing Arts', 'Actor', '2007–present', 'High Entertainment', '전성우', 'Jeon Seong-u', 'Chŏn Sŏngu']",https://en.wikipedia.org/wiki/Jeon_Sung-woo
420, Byun Baek Hyun,,,//upload.wikimedia.org/wikipedia/en/thumb/1/1b/Semi-protection-shackle.svg/20px-Semi-protection-shackle.svg.png,Vocals,"['Byun Baek-hyun (1992-05-06) May 6, 1992 (age\xa030)Wonmi-gu, Bucheon, South Korea', 'Kyung Hee Cyber University', 'Singersongwriteractor', 'PopR&B', 'Vocals', '2012–present', 'SMAvexCapitol[1]', 'ExoExo-KExo-CBXSM TownSuperM', 'Official website', '변백현', '邊伯賢', 'Byeon Baek-hyeon', 'Pyŏn Paekhyŏn']",https://en.wikipedia.org/wiki/Byun_Baek-hyun
421, Seo Jung Yeon,,,//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,서정연,"[' (1975-09-23) September 23, 1975 (age\xa047)South Korea', 'Actress', '1996–present', 'YG Entertainment', '서정연', 'Seo Jeong-yeon', 'Sŏ Chŏngyŏn']",https://en.wikipedia.org/wiki/Seo_Jung-yeon
422, Kim Do Hyun,,,//upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/50px-Flag_of_South_Korea.svg.png,"
Triglav Kranj","['\n (1994-04-09) 9 April 1994 (age\xa028)', '\nSouth Korea', '\n1.77\xa0m (5\xa0ft 10\xa0in)', '\nMidfielder', '\nTriglav Kranj', '\nTeam', '\nApps', '\n(Gls)', '\nGoyang Citizen', '\n', '\n', '\nBežanija', '\n', '\n', '\nDugo Selo', '\n', '\n', '\nKrka', '\n56', '\n(16)', '\nDomžale', '\n12', '\n(0)', '\n→ Aluminij (loan)', '\n21', '\n(0)', '\nTriglav Kranj', '\n0', '\n(0)']",https://en.wikipedia.org/wiki/Kim_Do-hyun
423, Lee David,,,//upload.wikimedia.org/wikipedia/commons/c/c2/Lee_David.jpg,Saram Entertainment,"[' (1994-03-03) March 3, 1994 (age\xa028)Incheon, South Korea', 'Lee Da-wit', 'Actor', '2005-present', 'Saram Entertainment', '이다윗', 'I Da-wit', 'I Tawit']",https://en.wikipedia.org/wiki/Lee_David
424, Kang Ki Young,,,//upload.wikimedia.org/wikipedia/commons/thumb/9/90/181206_%EA%B0%95%EA%B8%B0%EC%98%81.jpg/220px-181206_%EA%B0%95%EA%B8%B0%EC%98%81.jpg,2009–present,"[' (1983-10-14) October 14, 1983 (age\xa039)Incheon, South Korea', 'Kang Gi-yeong', 'University of Suwon (Department of Theatre and Film)', 'Actor', '2009–present', 'Namoo Actors', 'Unknown \u200b(m.\xa02019)\u200b', '1[1]', '강기영', 'Gang Gi-yeong', 'Kang Kiyŏng']",https://en.wikipedia.org/wiki/Kang_Ki-young
425, Lee Joong Ok,,,//en.wikipedia.org/wiki/Special:CentralAutoLogin/start?type=1x1,2007–present,"['Lee Joong-ok (1979-04-12) 12 April 1979 (age\xa043)South Korea', 'Lee Jung-ok', 'University of Daegu (Science)', 'Actor', '2007–present', 'Jikim Entertainment', '이중옥', '李中玉', 'I   Jung-ok', 'I   Chung-ok']",https://en.wikipedia.org/wiki/Lee_Joong-ok
426, Lee Joo Woo,,,//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,Eco Global Group[1],"[' (1990-09-03) September 3, 1990 (age\xa032)South Korea', 'Baekseok Arts University (Department of Music)', 'Actress', '2013–present', 'Eco Global Group[1]', '이주우', 'I Ju-u', 'Yi Chu-u']",https://en.wikipedia.org/wiki/Lee_Joo-woo
427, Park Jun Gyu,,,//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,Sedona Media,"[' (1964-06-27) June 27, 1964 (age\xa058)South Korea', 'El Camino College - Business Administration', 'Actor', '1988-present', 'Sedona Media', 'Jin Song-ah', 'Park Jong-chan  Park Jong-hyuk', 'Park No-sik', '박준규', '朴浚圭', 'Bak Jun-gyu', 'Pak Chun-gyu']",https://en.wikipedia.org/wiki/Park_Jun-gyu
428, Kyeon Mi Ri,,,//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Kyeon_Mi-Ri.jpg/220px-Kyeon_Mi-Ri.jpg,"Im Young-gyu (1987–93; divorced) 
Lee Hong-hun ​(m. 1998)​","[' (1965-01-27) January 27, 1965 (age\xa057)Seoul, South Korea', 'Sejong University – Department of Dance[1]', 'Actress, singer', '1984–present', 'Im Young-gyu (1987–93; divorced) \nLee Hong-hun \u200b(m.\xa01998)\u200b', 'Lee Yu-bi (daughter)  Lee Da-in (daughter)   Lee Ki-baek (son)', '견미리', '甄美里', 'Gyeon Mi-ri', 'Kyŏn Mi-ri']",https://en.wikipedia.org/wiki/Kyeon_Mi-ri
429, Jung So Min,,,//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Jung_So-min_at_JIMFF_2022.png/250px-Jung_So-min_at_JIMFF_2022.png,TH Company,"[' (1989-03-16) March 16, 1989 (age\xa033)Seoul, South Korea[1]', 'Korea National University of Arts', 'Actress', '2010–present', 'TH Company', '정소민', '庭沼珉', 'Jeong So-min', 'Chŏng Somin', '김윤지', '金允智', 'Gim Yun-ji', 'Kim Yunji']",https://en.wikipedia.org/wiki/Jung_So-min
430, Na Young Hee,,,//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,1,"[' (1961-09-20) September 20, 1961 (age\xa061)Boeun, South Korea', 'Actress', '1981–present', 'Ace Factory', '1', '나영희', '羅英熙', 'Na Yeong-hui', 'Na Yŏnghŭi', '방숙희', 'Bang Suk-hui', 'Pang Sukhŭi']",https://en.wikipedia.org/wiki/Na_Young-hee
431, Kim Kang Hyun,,,//upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/40px-Flag_of_South_Korea.svg.png,"
Midfielder","['\nKim Kang-Hyun', '\n (1985-05-16) May 16, 1985 (age\xa037)', '\nSouth Korea', '\n1.77\xa0m (5\xa0ft 10\xa0in)', '\nMidfielder', '\nPersiwa Wamena', '\n18', '\nTeam', '\nApps', '\n(Gls)', '\nPohang Steelers', '\n', '\n', '\nIncheon Korail', '\n', '\n', '\nPersibo Bojonegoro', '\n5', '\n(0)', '\nPersita Tangerang', '\n8', '\n(0)', '\nPersiwa Wamena', '\n13', '\n(0)']",https://en.wikipedia.org/wiki/Kim_Kang-hyun
432, Yoon Park,,,//upload.wikimedia.org/wikipedia/commons/thumb/7/72/191231_Yoon_Park.jpg/220px-191231_Yoon_Park.jpg,H& Entertainment,"[' (1987-11-18) November 18, 1987 (age\xa034)Seoul, South Korea', 'Korea National University of Arts – Acting Department', 'Actor', '2012–present', 'H& Entertainment', '윤박', '尹博', 'Yun Bak', 'Yun Pak']",https://en.wikipedia.org/wiki/Yoon_Park
433, Na In Woo,,,//upload.wikimedia.org/wikipedia/commons/thumb/8/8c/2022_Na_In-woo_%EB%82%98%EC%9D%B8%EC%9A%B0_Jinxed_at_First_%287%29.jpg/220px-2022_Na_In-woo_%EB%82%98%EC%9D%B8%EC%9A%B0_Jinxed_at_First_%287%29.jpg,Cube Entertainment,"['Na Jong-chan (1994-09-17) September 17, 1994 (age\xa028)Gwangju, South Korea', 'Dankook University – Performing Arts', 'Actor', '2013–present', 'Cube Entertainment', '나인우', '羅人友', 'Na In-u', 'Na In-u', '나종찬', '羅鐘贊', 'Na Jong-chan', ""Na Chong-ch'an""]",https://en.wikipedia.org/wiki/Na_In-woo
